age,comprehension,production,isnorming,birthorder,caregivereducation,race,sex,monolingual
18,20,20,FALSE,First,Graduate,White,Male,TRUE
18,33,33,FALSE,Second,Graduate,White,Male,TRUE
18,17,17,FALSE,First,Graduate,White,Male,TRUE
18,16,16,FALSE,Second,Graduate,White,Female,TRUE
18,249,249,FALSE,First,Some College,White,Female,TRUE
19,18,18,TRUE,First,College,Black,Female,TRUE
19,123,123,FALSE,First,College,White,Female,TRUE
18,86,86,FALSE,First,Graduate,White,Female,TRUE
18,75,75,FALSE,Second,College,White,Male,TRUE
18,26,26,FALSE,Second,College,White,Male,TRUE
19,141,141,FALSE,Second,Graduate,White,Male,TRUE
19,46,46,FALSE,Second,Graduate,White,Male,TRUE
18,83,83,FALSE,Second,Some College,White,Male,TRUE
18,114,114,FALSE,First,Graduate,Asian,Male,TRUE
19,280,280,FALSE,First,College,White,Male,TRUE
19,109,109,FALSE,Third,College,White,Male,TRUE
18,31,31,FALSE,First,Some College,White,Female,TRUE
18,75,75,FALSE,Second,Graduate,White,Female,TRUE
18,35,35,FALSE,First,Some College,White,Male,TRUE
19,76,76,FALSE,Second,Graduate,White,Female,TRUE
18,145,145,FALSE,First,College,White,Female,TRUE
18,121,121,FALSE,Second,Graduate,White,Female,TRUE
18,64,64,FALSE,First,Graduate,White,Female,TRUE
18,23,23,TRUE,First,College,Asian,Male,TRUE
19,18,18,FALSE,Second,College,White,Male,TRUE
18,85,85,FALSE,First,College,White,Male,TRUE
19,85,85,FALSE,First,Some Graduate,White,Female,TRUE
18,22,22,FALSE,Second,Graduate,White,Male,TRUE
18,347,347,FALSE,First,Graduate,White,Male,TRUE
18,193,193,FALSE,First,Graduate,White,Male,TRUE
18,105,105,FALSE,Second,Graduate,White,Male,TRUE
19,209,209,FALSE,Second,College,White,Female,TRUE
20,40,40,FALSE,First,Graduate,White,Male,TRUE
20,244,244,FALSE,First,Graduate,White,Male,TRUE
20,29,29,FALSE,First,College,White,Male,TRUE
20,245,245,FALSE,Second,Graduate,White,Female,TRUE
20,19,19,FALSE,First,Some College,White,Female,TRUE
19,73,73,FALSE,First,College,White,Male,TRUE
19,42,42,FALSE,First,Some College,White,Male,TRUE
19,18,18,FALSE,First,College,White,Female,TRUE
20,130,130,FALSE,First,Graduate,White,Female,TRUE
19,239,239,FALSE,First,Graduate,White,Male,TRUE
19,65,65,FALSE,Third,Some College,White,Female,TRUE
20,261,261,FALSE,Third,College,White,Male,TRUE
19,466,466,FALSE,First,College,White,Female,TRUE
19,51,51,FALSE,First,College,White,Male,TRUE
19,79,79,FALSE,First,Graduate,White,Female,TRUE
19,22,22,FALSE,Second,Some College,White,Male,TRUE
19,21,21,FALSE,First,Graduate,White,Male,TRUE
20,85,85,FALSE,First,Graduate,White,Male,TRUE
19,14,14,FALSE,First,Some Graduate,White,Male,TRUE
20,135,135,FALSE,First,College,White,Male,TRUE
20,36,36,FALSE,First,College,White,Male,TRUE
19,59,59,TRUE,Second,Some College,Asian,Female,TRUE
19,42,42,FALSE,Third,Graduate,White,Male,TRUE
20,72,72,FALSE,First,Some College,White,Female,TRUE
19,160,160,FALSE,Second,Graduate,White,Female,TRUE
19,26,26,FALSE,Third,Some College,White,Male,TRUE
20,135,135,FALSE,First,College,White,Female,TRUE
19,151,151,FALSE,First,Graduate,White,Female,TRUE
19,16,16,FALSE,First,College,White,Male,TRUE
19,139,139,FALSE,Second,Some College,White,Female,TRUE
19,5,5,FALSE,Seventh,College,White,Female,TRUE
20,246,246,FALSE,First,Graduate,White,Male,TRUE
19,50,50,TRUE,Second,College,Black,Male,TRUE
20,30,30,FALSE,First,Some College,White,Female,TRUE
19,53,53,FALSE,Second,Graduate,White,Female,TRUE
20,17,17,FALSE,First,Graduate,White,Male,TRUE
19,109,109,TRUE,Third,Secondary,White,Male,TRUE
19,19,19,FALSE,First,Some College,White,Male,TRUE
20,204,204,TRUE,Second,Secondary,White,Female,TRUE
19,33,33,FALSE,First,Graduate,White,Male,TRUE
19,72,72,FALSE,First,Graduate,Asian,Female,TRUE
19,84,84,FALSE,Second,Graduate,White,Male,TRUE
20,24,24,TRUE,Second,Secondary,White,Male,TRUE
20,214,214,FALSE,First,Some Graduate,White,Female,TRUE
21,77,77,FALSE,First,College,White,Male,TRUE
21,291,291,FALSE,Second,College,White,Female,TRUE
20,538,538,FALSE,Second,College,White,Female,TRUE
20,44,44,FALSE,Second,College,White,Female,TRUE
20,435,435,FALSE,First,Graduate,White,Female,TRUE
21,77,77,FALSE,Second,College,White,Female,TRUE
20,28,28,FALSE,Second,Graduate,White,Female,TRUE
20,89,89,FALSE,First,College,White,Male,TRUE
21,38,38,FALSE,Sixth,Some College,White,Male,TRUE
20,439,439,TRUE,First,Secondary,White,Female,TRUE
20,37,37,FALSE,Second,Graduate,White,Female,TRUE
21,34,34,FALSE,First,College,White,Male,TRUE
20,51,51,FALSE,Second,Graduate,White,Male,TRUE
20,207,207,FALSE,First,Graduate,White,Male,TRUE
21,262,262,FALSE,Second,Graduate,White,Female,TRUE
20,20,20,TRUE,Second,Some Secondary,White,Female,TRUE
21,69,69,FALSE,First,Graduate,White,Female,TRUE
20,631,631,FALSE,First,Graduate,White,Male,TRUE
20,122,122,TRUE,Second,Graduate,Black,Female,TRUE
21,180,180,FALSE,Second,Graduate,White,Male,TRUE
20,40,40,FALSE,First,Graduate,White,Male,TRUE
20,50,50,TRUE,Second,Secondary,White,Female,TRUE
20,89,89,FALSE,Second,Graduate,White,Female,TRUE
21,420,420,FALSE,First,Graduate,White,Male,TRUE
20,63,63,FALSE,First,College,White,Male,TRUE
21,153,153,FALSE,Second,Graduate,White,Male,TRUE
21,372,372,FALSE,Second,College,Asian,Male,TRUE
21,29,29,FALSE,First,Graduate,White,Female,TRUE
21,42,42,FALSE,Third,Graduate,White,Female,TRUE
22,39,39,TRUE,Fourth,Some Secondary,Black,Female,TRUE
21,356,356,FALSE,First,College,White,Female,TRUE
22,3,3,TRUE,First,Secondary,White,Male,TRUE
22,91,91,FALSE,First,Graduate,White,Female,TRUE
21,8,8,TRUE,First,Some Secondary,Black,Male,TRUE
21,142,142,FALSE,Third,Graduate,White,Female,TRUE
23,161,161,FALSE,First,Graduate,White,Female,TRUE
23,505,505,TRUE,Third,Some Secondary,White,Female,TRUE
23,466,466,FALSE,First,College,White,Male,TRUE
23,634,634,FALSE,Second,Secondary,White,Male,TRUE
23,462,462,FALSE,First,Some Graduate,White,Female,TRUE
22,97,97,FALSE,First,Graduate,White,Female,TRUE
22,50,50,FALSE,First,Graduate,Asian,Female,TRUE
23,415,415,FALSE,Second,Graduate,White,Female,TRUE
24,328,328,FALSE,Second,College,White,Male,TRUE
24,175,175,FALSE,First,Graduate,White,Female,TRUE
23,357,357,FALSE,First,Some College,White,Female,TRUE
24,76,76,FALSE,First,Graduate,White,Female,TRUE
24,551,551,FALSE,First,College,White,Female,TRUE
24,352,352,FALSE,First,College,White,Male,TRUE
24,156,156,TRUE,First,Secondary,White,Male,TRUE
24,520,520,FALSE,Second,College,White,Male,TRUE
24,570,570,TRUE,First,Secondary,White,Male,TRUE
24,187,187,FALSE,Second,Graduate,White,Female,TRUE
24,535,535,FALSE,First,College,White,Female,TRUE
23,23,23,FALSE,Second,College,White,Female,TRUE
24,94,94,FALSE,Third,Some College,White,Male,TRUE
23,247,247,TRUE,First,Secondary,White,Male,TRUE
24,162,162,FALSE,First,Some College,White,Male,TRUE
23,24,24,FALSE,Seventh,College,White,Female,TRUE
24,434,434,FALSE,First,Graduate,White,Male,TRUE
24,124,124,FALSE,First,College,White,Male,TRUE
24,442,442,FALSE,First,College,White,Male,TRUE
23,346,346,FALSE,Second,Graduate,White,Male,TRUE
24,213,213,TRUE,Second,Secondary,Black,Female,TRUE
24,433,433,FALSE,First,Graduate,White,Male,TRUE
25,423,423,FALSE,First,Some College,White,Female,TRUE
25,469,469,FALSE,Second,College,White,Female,TRUE
25,337,337,TRUE,First,Graduate,Asian,Female,TRUE
24,323,323,FALSE,Third,College,White,Male,TRUE
25,141,141,FALSE,Third,College,White,Female,TRUE
25,240,240,FALSE,First,Graduate,White,Female,TRUE
24,500,500,FALSE,First,Graduate,White,Female,TRUE
25,135,135,FALSE,First,Some College,White,Female,TRUE
24,201,201,FALSE,First,Secondary,White,Male,TRUE
24,480,480,TRUE,First,Secondary,White,Female,TRUE
24,122,122,FALSE,Second,College,White,Male,TRUE
24,420,420,FALSE,Third,College,White,Female,TRUE
24,53,53,FALSE,Second,Some College,White,Male,TRUE
24,415,415,FALSE,Third,Graduate,White,Male,TRUE
24,122,122,FALSE,First,College,White,Female,TRUE
24,421,421,FALSE,First,Graduate,White,Female,TRUE
24,318,318,FALSE,First,Some College,White,Female,TRUE
25,666,666,FALSE,First,Some College,White,Female,TRUE
25,136,136,FALSE,First,Graduate,White,Female,TRUE
24,82,82,FALSE,Second,Graduate,White,Male,TRUE
24,451,451,FALSE,First,Some College,White,Male,TRUE
24,307,307,FALSE,Second,Some College,White,Male,TRUE
24,43,43,FALSE,Second,Some College,White,Male,TRUE
24,85,85,FALSE,First,Graduate,White,Female,TRUE
24,179,179,FALSE,Second,Graduate,White,Male,TRUE
24,395,395,FALSE,First,Graduate,White,Female,TRUE
25,360,360,FALSE,First,Graduate,White,Female,TRUE
25,572,572,FALSE,Second,Graduate,White,Male,TRUE
24,381,381,FALSE,First,Graduate,White,Male,TRUE
24,135,135,FALSE,First,Graduate,White,Female,TRUE
25,568,568,FALSE,First,Some College,White,Male,TRUE
24,23,23,FALSE,Second,Some College,White,Male,TRUE
25,522,522,FALSE,First,College,White,Female,TRUE
25,91,91,FALSE,First,Some Graduate,White,Male,TRUE
25,107,107,FALSE,First,Some Graduate,White,Male,TRUE
24,170,170,FALSE,First,Some College,White,Male,TRUE
24,182,182,FALSE,First,Graduate,Asian,Male,TRUE
24,451,451,TRUE,First,Some Secondary,Black,Male,TRUE
24,542,542,FALSE,First,College,White,Female,TRUE
24,477,477,FALSE,First,Some College,White,Female,TRUE
25,139,139,FALSE,Second,College,White,Male,TRUE
25,107,107,FALSE,Third,College,White,Male,TRUE
24,119,119,FALSE,Second,Graduate,Asian,Male,TRUE
24,120,120,FALSE,Second,College,White,Male,TRUE
24,610,610,FALSE,Second,Graduate,White,Male,TRUE
24,505,505,FALSE,Second,Graduate,White,Female,TRUE
24,168,168,FALSE,Second,College,White,Female,TRUE
24,215,215,TRUE,First,Secondary,White,Female,TRUE
24,348,348,FALSE,First,Some Graduate,White,Female,TRUE
25,352,352,FALSE,First,Graduate,White,Female,TRUE
24,48,48,FALSE,First,Some College,White,Female,TRUE
24,361,361,FALSE,First,Graduate,White,Female,TRUE
24,365,365,FALSE,First,Graduate,White,Female,TRUE
25,417,417,FALSE,Second,Graduate,Black,Female,TRUE
25,139,139,FALSE,Second,Some College,White,Male,TRUE
24,146,146,FALSE,First,College,White,Male,TRUE
24,413,413,FALSE,First,Graduate,White,Male,TRUE
24,239,239,FALSE,First,Some College,White,Male,TRUE
24,202,202,FALSE,Second,College,White,Male,TRUE
24,268,268,FALSE,First,Some College,White,Male,TRUE
24,364,364,FALSE,First,Graduate,White,Male,TRUE
24,531,531,FALSE,First,College,White,Male,TRUE
24,38,38,FALSE,First,College,White,Male,TRUE
24,474,474,FALSE,Second,Graduate,White,Male,TRUE
24,243,243,FALSE,First,Graduate,Asian,Male,TRUE
24,680,680,FALSE,Second,Graduate,White,Female,TRUE
24,195,195,FALSE,First,Graduate,Black,Female,TRUE
24,234,234,FALSE,First,College,White,Male,TRUE
24,96,96,TRUE,First,Secondary,White,Male,TRUE
25,285,285,FALSE,Second,College,White,Male,TRUE
25,127,127,FALSE,Second,Graduate,Asian,Male,TRUE
25,449,449,FALSE,Second,College,White,Female,TRUE
24,47,47,FALSE,Second,College,White,Male,TRUE
25,382,382,FALSE,Second,College,White,Female,TRUE
24,659,659,FALSE,First,Graduate,White,Female,TRUE
24,334,334,FALSE,Second,Some Graduate,Asian,Male,TRUE
24,115,115,FALSE,Second,Secondary,White,Male,TRUE
24,300,300,FALSE,Second,Graduate,White,Male,TRUE
24,316,316,FALSE,Second,Graduate,White,Male,TRUE
25,39,39,FALSE,Second,Graduate,White,Male,TRUE
25,452,452,FALSE,First,Graduate,White,Male,TRUE
25,509,509,FALSE,First,College,White,Male,TRUE
26,21,21,FALSE,First,College,White,Male,TRUE
25,464,464,FALSE,Second,College,White,Female,TRUE
26,614,614,FALSE,First,Graduate,White,Female,TRUE
26,295,295,FALSE,First,College,White,Female,TRUE
25,54,54,FALSE,Fourth,Some College,White,Female,TRUE
25,282,282,FALSE,First,Some College,White,Female,TRUE
26,282,282,FALSE,Second,Graduate,White,Male,TRUE
25,4,4,FALSE,Second,College,Asian,Female,TRUE
25,310,310,FALSE,Second,Some Graduate,White,Female,TRUE
25,45,45,TRUE,First,College,Asian,Male,TRUE
25,540,540,FALSE,Second,Graduate,White,Female,TRUE
25,217,217,FALSE,First,Graduate,Asian,Male,TRUE
25,223,223,FALSE,First,Graduate,White,Male,TRUE
25,524,524,FALSE,First,Graduate,White,Male,TRUE
26,231,231,FALSE,Second,Graduate,White,Male,TRUE
25,152,152,FALSE,Second,Graduate,White,Male,TRUE
25,257,257,FALSE,Fifth,Graduate,White,Male,TRUE
25,484,484,FALSE,First,Graduate,White,Female,TRUE
25,221,221,FALSE,Second,College,Asian,Male,TRUE
26,267,267,FALSE,First,College,White,Male,TRUE
25,456,456,FALSE,First,Graduate,White,Male,TRUE
26,174,174,FALSE,Third,Graduate,White,Male,TRUE
25,344,344,FALSE,First,Graduate,White,Female,TRUE
26,379,379,FALSE,First,College,White,Male,TRUE
27,290,290,FALSE,First,Graduate,White,Female,TRUE
26,224,224,FALSE,First,College,White,Male,TRUE
26,643,643,FALSE,First,Graduate,White,Female,TRUE
27,641,641,FALSE,First,Some College,White,Female,TRUE
27,377,377,FALSE,Second,Graduate,White,Male,TRUE
27,586,586,FALSE,Second,Graduate,White,Female,TRUE
27,423,423,FALSE,First,Graduate,White,Male,TRUE
27,644,644,FALSE,First,Graduate,White,Female,TRUE
26,680,680,FALSE,First,Some College,White,Female,TRUE
27,482,482,FALSE,Second,Graduate,White,Female,TRUE
26,230,230,TRUE,First,Secondary,White,Male,TRUE
28,300,300,FALSE,First,College,White,Male,TRUE
27,623,623,FALSE,First,College,White,Male,TRUE
27,257,257,FALSE,First,Graduate,White,Female,TRUE
28,677,677,FALSE,Second,Some College,White,Male,TRUE
27,216,216,FALSE,First,Graduate,White,Male,TRUE
28,295,295,FALSE,Second,College,White,Male,TRUE
27,455,455,FALSE,First,Some Graduate,White,Female,TRUE
28,120,120,FALSE,First,Some Graduate,White,Female,TRUE
27,326,326,FALSE,Second,Graduate,White,Female,TRUE
28,572,572,FALSE,First,Some College,White,Male,TRUE
27,538,538,FALSE,Second,Graduate,White,Male,TRUE
27,445,445,FALSE,Third,Some Graduate,White,Female,TRUE
28,554,554,FALSE,First,Primary,Black,Male,TRUE
29,227,227,FALSE,First,Graduate,Asian,Male,TRUE
28,536,536,FALSE,Second,Some College,White,Male,TRUE
28,519,519,FALSE,First,Graduate,White,Female,TRUE
28,531,531,FALSE,First,Graduate,White,Male,TRUE
28,449,449,FALSE,Second,Graduate,White,Male,TRUE
28,71,71,FALSE,First,Secondary,White,Male,TRUE
28,599,599,FALSE,Second,College,White,Male,TRUE
28,402,402,FALSE,First,Graduate,Asian,Female,TRUE
29,677,677,FALSE,Third,Some College,White,Female,TRUE
30,548,548,FALSE,Second,Some College,White,Male,TRUE
30,666,666,FALSE,First,Graduate,White,Male,TRUE
29,388,388,FALSE,First,College,White,Male,TRUE
30,503,503,FALSE,Second,Some College,White,Male,TRUE
30,569,569,FALSE,First,College,White,Male,TRUE
30,466,466,FALSE,Second,Some College,White,Male,TRUE
30,574,574,FALSE,Second,Graduate,White,Male,TRUE
30,630,630,FALSE,First,College,White,Female,TRUE
30,406,406,FALSE,Second,Some Graduate,White,Male,TRUE
30,462,462,FALSE,First,Some Graduate,White,Female,TRUE
30,548,548,FALSE,First,Graduate,White,Male,TRUE
30,448,448,FALSE,Second,College,White,Female,TRUE
30,680,680,FALSE,Second,Graduate,White,Female,TRUE
30,646,646,FALSE,Third,College,White,Male,TRUE
19,131,131,FALSE,Second,College,White,Female,TRUE
25,415,415,FALSE,Second,College,White,Female,TRUE
30,599,599,FALSE,Second,College,White,Female,TRUE
27,141,141,FALSE,First,Secondary,White,Male,TRUE
20,45,45,FALSE,First,College,White,Male,TRUE
27,290,290,FALSE,First,College,White,Male,TRUE
20,83,83,FALSE,Second,College,White,Female,TRUE
25,352,352,FALSE,Second,College,White,Female,TRUE
18,23,23,FALSE,First,College,White,Male,TRUE
24,154,154,FALSE,First,College,White,Male,TRUE
19,221,221,FALSE,First,Graduate,White,Female,TRUE
25,522,522,FALSE,First,Graduate,White,Female,TRUE
18,56,56,FALSE,Fourth,Some College,White,Female,TRUE
24,409,409,FALSE,Fourth,Some College,White,Female,TRUE
25,680,680,FALSE,Second,Secondary,White,Male,TRUE
18,126,126,FALSE,First,Graduate,White,Male,TRUE
24,485,485,FALSE,First,Graduate,White,Male,TRUE
18,31,31,FALSE,First,Graduate,White,Male,TRUE
24,75,75,FALSE,First,Graduate,White,Male,TRUE
30,394,394,FALSE,First,Graduate,White,Male,TRUE
19,187,187,FALSE,Second,Graduate,Black,Male,TRUE
27,628,628,FALSE,Second,Graduate,Black,Male,TRUE
18,517,517,FALSE,First,Graduate,Asian,Female,TRUE
20,45,45,FALSE,Third,Graduate,White,Male,TRUE
25,480,480,FALSE,Third,Graduate,White,Male,TRUE
19,503,503,FALSE,Second,College,Black,Female,TRUE
24,647,647,FALSE,Second,College,Black,Female,TRUE
24,453,453,FALSE,First,Some Graduate,White,Male,TRUE
20,34,34,FALSE,Third,Some College,White,Female,TRUE
25,124,124,FALSE,Third,Some College,White,Female,TRUE
29,544,544,FALSE,Second,Graduate,White,Male,TRUE
26,272,272,FALSE,First,College,Black,Male,TRUE
30,583,583,FALSE,First,College,Black,Male,TRUE
30,524,524,FALSE,First,Graduate,White,Female,TRUE
19,145,145,FALSE,First,Graduate,Black,Female,TRUE
18,30,30,FALSE,Third,Some College,White,Female,TRUE
25,182,182,FALSE,First,College,White,Male,TRUE
30,636,636,FALSE,First,College,White,Male,TRUE
19,381,381,FALSE,First,Some College,White,Male,TRUE
26,459,459,FALSE,First,Some College,White,Male,TRUE
18,84,84,FALSE,First,College,White,Female,TRUE
24,218,218,FALSE,First,College,White,Female,TRUE
30,591,591,FALSE,First,College,White,Female,TRUE
25,18,18,FALSE,First,Some College,White,Male,TRUE
24,364,364,FALSE,First,College,White,Female,TRUE
23,501,501,FALSE,Second,College,Black,Female,TRUE
20,202,202,FALSE,Third,Some College,White,Male,TRUE
19,66,66,FALSE,First,College,White,Female,TRUE
26,300,300,FALSE,First,Some College,White,Male,TRUE
30,522,522,FALSE,First,Some College,White,Male,TRUE
25,548,548,FALSE,First,College,White,Male,TRUE
25,274,274,FALSE,Second,Graduate,White,Male,TRUE
20,11,11,FALSE,First,College,White,Female,TRUE
25,72,72,FALSE,First,College,White,Female,TRUE
20,191,191,FALSE,First,College,White,Male,TRUE
25,379,379,FALSE,First,College,White,Male,TRUE
20,384,384,TRUE,Second,College,Black,Female,TRUE
25,310,310,FALSE,Fifth,Some Graduate,White,Female,TRUE
20,62,62,FALSE,Second,Graduate,White,Female,TRUE
25,454,454,FALSE,Second,Graduate,White,Female,TRUE
26,488,488,FALSE,Third,Graduate,White,Male,TRUE
30,329,329,FALSE,Third,Graduate,White,Male,TRUE
21,358,358,FALSE,First,College,White,Female,TRUE
25,520,520,FALSE,First,College,White,Female,TRUE
18,126,126,FALSE,Second,Some College,White,Male,TRUE
24,399,399,FALSE,Second,Some College,White,Male,TRUE
30,497,497,FALSE,Second,Some College,White,Male,TRUE
25,358,358,FALSE,Second,Graduate,White,Female,TRUE
24,76,76,TRUE,First,Some Secondary,Black,Male,TRUE
20,81,81,FALSE,First,Some College,White,Male,TRUE
25,189,189,FALSE,First,Some College,White,Male,TRUE
19,313,313,TRUE,First,Some College,Black,Female,TRUE
25,625,625,FALSE,First,Some College,Black,Female,TRUE
30,652,652,FALSE,First,Some College,Black,Female,TRUE
24,178,178,FALSE,First,Graduate,White,Male,TRUE
30,284,284,FALSE,First,Graduate,White,Male,TRUE
25,60,60,FALSE,First,Secondary,White,Male,TRUE
25,35,35,FALSE,First,Some College,Black,Male,TRUE
20,111,111,FALSE,Second,College,White,Male,TRUE
25,381,381,FALSE,Second,College,White,Male,TRUE
25,435,435,FALSE,Second,College,White,Male,TRUE
26,368,368,FALSE,First,Graduate,White,Male,TRUE
26,651,651,FALSE,First,Some College,White,Female,TRUE
18,151,151,FALSE,Second,Some College,Black,Male,TRUE
24,286,286,FALSE,Second,Some College,Black,Male,TRUE
30,503,503,FALSE,Second,Some College,Black,Male,TRUE
19,52,52,FALSE,First,Some College,White,Female,TRUE
25,421,421,FALSE,First,Some College,White,Female,TRUE
30,595,595,FALSE,First,Some College,White,Female,TRUE
25,331,331,FALSE,Second,College,White,Male,TRUE
25,412,412,FALSE,Second,College,White,Male,TRUE
18,89,89,FALSE,Second,College,White,Female,TRUE
24,362,362,FALSE,Second,College,White,Female,TRUE
25,98,98,FALSE,Third,Some College,White,Male,TRUE
30,555,555,TRUE,First,College,Black,Female,TRUE
20,365,365,FALSE,Second,Some Graduate,White,Female,TRUE
30,655,655,FALSE,Second,Some Graduate,White,Female,TRUE
18,121,121,FALSE,First,Secondary,Black,Female,TRUE
26,169,169,FALSE,First,Secondary,White,Male,TRUE
18,176,176,FALSE,Second,College,White,Male,TRUE
26,598,598,FALSE,Second,College,White,Male,TRUE
18,50,50,FALSE,Second,College,White,Male,TRUE
24,363,363,FALSE,Second,College,White,Male,TRUE
30,634,634,FALSE,Second,College,White,Male,TRUE
20,281,281,FALSE,First,College,White,Male,TRUE
30,569,569,FALSE,First,College,White,Male,TRUE
22,575,575,FALSE,First,College,White,Female,TRUE
30,666,666,FALSE,First,College,White,Female,TRUE
19,207,207,FALSE,Second,Graduate,White,Male,TRUE
19,104,104,FALSE,First,College,White,Male,TRUE
24,390,390,FALSE,First,College,White,Male,TRUE
20,103,103,FALSE,Second,College,White,Female,TRUE
26,455,455,FALSE,Second,College,White,Female,TRUE
20,225,225,FALSE,Second,Graduate,White,Female,TRUE
25,477,477,FALSE,Second,Graduate,White,Female,TRUE
26,373,373,FALSE,First,College,White,Female,TRUE
30,644,644,FALSE,First,College,White,Female,TRUE
23,181,181,FALSE,First,Graduate,White,Female,TRUE
18,21,21,FALSE,Second,College,White,Female,TRUE
24,138,138,FALSE,Second,College,White,Female,TRUE
30,511,511,FALSE,Second,College,White,Female,TRUE
19,262,262,FALSE,Second,College,Black,Male,TRUE
24,586,586,FALSE,Second,College,Black,Male,TRUE
18,70,70,FALSE,First,Some College,White,Female,TRUE
25,201,201,FALSE,First,Some College,White,Female,TRUE
29,298,298,FALSE,First,Some College,White,Female,TRUE
19,257,257,FALSE,First,College,Black,Female,TRUE
25,558,558,FALSE,First,College,Black,Female,TRUE
19,59,59,FALSE,First,College,White,Female,TRUE
25,604,604,FALSE,First,College,White,Female,TRUE
18,77,77,FALSE,First,College,White,Male,TRUE
26,453,453,FALSE,First,College,White,Male,TRUE
30,646,646,FALSE,First,College,White,Male,TRUE
20,97,97,FALSE,First,Some College,White,Female,TRUE
25,220,220,FALSE,First,Some College,White,Female,TRUE
18,218,218,FALSE,First,College,White,Male,TRUE
18,39,39,FALSE,First,Some Secondary,White,Male,TRUE
24,54,54,FALSE,First,Some Secondary,White,Male,TRUE
30,426,426,FALSE,First,Some Secondary,White,Male,TRUE
19,144,144,FALSE,First,Some College,White,Male,TRUE
25,401,401,FALSE,First,Some College,White,Male,TRUE
30,592,592,FALSE,First,Some College,White,Male,TRUE
19,104,104,FALSE,Second,Graduate,White,Male,TRUE
24,518,518,FALSE,Second,Graduate,White,Male,TRUE
30,639,639,FALSE,Second,Graduate,White,Male,TRUE
18,129,129,FALSE,First,Graduate,White,Male,TRUE
22,269,269,FALSE,First,Graduate,White,Male,TRUE
30,598,598,FALSE,First,Graduate,White,Male,TRUE
27,567,567,FALSE,First,Some College,White,Female,TRUE
19,133,133,FALSE,First,College,Black,Male,TRUE
25,563,563,FALSE,First,College,Black,Male,TRUE
25,369,369,FALSE,Second,College,White,Male,TRUE
30,586,586,FALSE,Second,College,White,Male,TRUE
19,302,302,FALSE,First,Graduate,White,Female,TRUE
27,524,524,FALSE,First,Graduate,White,Female,TRUE
19,25,25,FALSE,Second,Graduate,White,Male,TRUE
23,101,101,FALSE,Second,Graduate,White,Male,TRUE
19,432,432,FALSE,Second,Some College,White,Female,TRUE
24,579,579,FALSE,Second,Some College,White,Female,TRUE
22,317,317,FALSE,Second,Graduate,Black,Female,TRUE
24,368,368,FALSE,Second,Graduate,Black,Female,TRUE
30,398,398,FALSE,Second,Some College,White,Male,TRUE
19,39,39,FALSE,Fifth,Some College,White,Male,TRUE
24,118,118,FALSE,Fifth,Some College,White,Male,TRUE
30,313,313,FALSE,Fifth,Some College,White,Male,TRUE
19,85,85,FALSE,First,College,White,Male,TRUE
25,199,199,FALSE,First,College,White,Male,TRUE
21,148,148,FALSE,Second,College,Black,Male,TRUE
18,278,278,FALSE,First,College,White,Male,TRUE
25,513,513,FALSE,First,College,White,Male,TRUE
30,620,620,FALSE,First,College,White,Male,TRUE
19,165,165,FALSE,First,College,White,Female,TRUE
25,528,528,FALSE,First,College,White,Female,TRUE
30,522,522,FALSE,First,College,White,Female,TRUE
25,252,252,FALSE,First,Graduate,Black,Male,TRUE
19,513,513,FALSE,Second,Some College,White,Female,TRUE
24,663,663,FALSE,Second,Some College,White,Female,TRUE
24,632,632,FALSE,Second,Some College,White,Female,TRUE
21,54,54,FALSE,Second,College,White,Male,TRUE
26,110,110,FALSE,Second,College,White,Male,TRUE
19,238,238,FALSE,First,Secondary,White,Male,TRUE
29,542,542,FALSE,First,Secondary,White,Male,TRUE
21,48,48,FALSE,Second,Graduate,White,Male,TRUE
18,21,21,FALSE,Second,Graduate,White,Male,TRUE
23,262,262,FALSE,Second,Graduate,White,Male,TRUE
29,668,668,FALSE,Second,Graduate,White,Male,TRUE
18,87,87,FALSE,Third,Some Graduate,White,Male,TRUE
23,235,235,FALSE,First,Some Graduate,White,Male,TRUE
30,565,565,FALSE,First,Some Graduate,White,Male,TRUE
28,217,217,FALSE,First,Some College,White,Male,TRUE
18,47,47,FALSE,First,Some College,White,Female,TRUE
24,253,253,FALSE,First,Some College,White,Female,TRUE
18,120,120,FALSE,First,College,White,Female,TRUE
28,444,444,FALSE,First,College,White,Female,TRUE
27,290,290,FALSE,First,Some Secondary,Black,Male,TRUE
26,196,196,FALSE,First,College,White,Male,TRUE
25,403,403,TRUE,Second,Some College,White,Male,TRUE
18,42,42,FALSE,First,College,White,Male,TRUE
22,95,95,FALSE,First,College,White,Male,TRUE
29,480,480,FALSE,First,College,White,Male,TRUE
30,533,533,FALSE,First,Some College,White,Male,TRUE
20,107,107,FALSE,First,College,White,Male,TRUE
25,298,298,FALSE,First,College,White,Male,TRUE
25,364,364,FALSE,First,Secondary,White,Male,TRUE
30,518,518,FALSE,First,Secondary,White,Male,TRUE
24,90,90,FALSE,First,Graduate,White,Male,TRUE
24,202,202,FALSE,First,Some College,White,Male,TRUE
19,98,98,FALSE,First,College,White,Female,TRUE
26,508,508,FALSE,First,College,White,Female,TRUE
25,332,332,FALSE,Second,Secondary,Black,Female,TRUE
25,550,550,FALSE,Fourth,Graduate,White,Female,TRUE
25,103,103,FALSE,First,College,White,Male,TRUE
20,43,43,FALSE,First,College,White,Male,TRUE
